1,99.99,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.94,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.91,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.94,0,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.68,0,,,,,,,,,,,,,,,,,,,,,,
1,99.78,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,96.95,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,95.67,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.88,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.86,0.88,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.95,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,98.99,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.87,0.93,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.96,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.48,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.95,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.55,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.13,0,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.82,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.94,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,69.07,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.73,0.57,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.82,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.4,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,97.17,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.61,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.69,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,98.3,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,96.44,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,44.39,0,0,,,,,,,,,,,,,,,,,,,,,,
1,72.61,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.88,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,97.13,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.86,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.95,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.61,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.71,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.91,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.9,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,92.75,0.88,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.58,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.93,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.92,0,0,,,,,,,,,,,,,,,,,,,,,,
1,98.69,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.77,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.63,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.83,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.83,,,,,,,,,,,,,,,,,,,,,,
1,37.44,0,0.81,,,,,,,,,,,,,,,,,,,,,,
1,46.55,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,84.04,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,85.95,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,98.91,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.82,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.93,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,1.82,0,0,,,,,,,,,,,,,,,,,,,,,,
1,1.39,0,0,,,,,,,,,,,,,,,,,,,,,,
1,22.04,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,77.06,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,97.17,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,57.73,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,98.43,0.93,0.81,,,,,,,,,,,,,,,,,,,,,,
1,,0.93,0,,,,,,,,,,,,,,,,,,,,,,
1,99.72,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,98.83,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,97.56,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,63.1,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,1.17,0,0,,,,,,,,,,,,,,,,,,,,,,
1,10.31,0,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,98.17,0.93,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.4,0.98,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.8,0.98,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.93,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.87,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.71,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.92,0.98,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.67,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.48,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.96,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,61.34,0,0,,,,,,,,,,,,,,,,,,,,,,
1,97.55,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.75,0.88,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.88,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.95,0.88,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.03,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,91.18,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,39.21,0,0,,,,,,,,,,,,,,,,,,,,,,
1,19.57,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,18.41,0,0.81,,,,,,,,,,,,,,,,,,,,,,
1,9.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.48,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,81.93,0,0.83,,,,,,,,,,,,,,,,,,,,,,
1,99.92,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.94,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.9,0.82,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.92,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.94,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,98.26,0.98,0.83,,,,,,,,,,,,,,,,,,,,,,
1,1.25,0,0.81,,,,,,,,,,,,,,,,,,,,,,
1,5.79,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.78,0,0,,,,,,,,,,,,,,,,,,,,,,
1,25.65,0,0,,,,,,,,,,,,,,,,,,,,,,
1,40.77,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,64.6,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.77,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.96,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.03,0.71,,,,,,,,,,,,,,,,,,,,,,
1,98.01,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,96.12,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,75.23,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,83.69,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,98.96,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,94.83,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.96,0,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,96.48,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,90.56,0,0,,,,,,,,,,,,,,,,,,,,,,
1,86.83,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,90.56,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.55,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.91,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.89,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.98,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.55,0.88,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.96,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,29.14,0,0,,,,,,,,,,,,,,,,,,,,,,
1,26.14,0.98,0.73,,,,,,,,,,,,,,,,,,,,,,
1,24.77,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.57,0.98,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.86,0.98,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.88,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.98,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.93,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.93,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.98,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,72.67,0,0,,,,,,,,,,,,,,,,,,,,,,
1,91.7,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.43,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,98.16,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.95,0,0.73,,,,,,,,,,,,,,,,,,,,,,
1,99.93,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,62.9,0,0,,,,,,,,,,,,,,,,,,,,,,
1,89.82,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.81,,,,,,,,,,,,,,,,,,,,,,
1,97.53,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,84.91,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.83,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.93,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.81,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.96,0.98,0.83,,,,,,,,,,,,,,,,,,,,,,
1,97.88,0,0.81,,,,,,,,,,,,,,,,,,,,,,
1,98.83,0.98,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.75,0,0,,,,,,,,,,,,,,,,,,,,,,
1,99.52,0,0,,,,,,,,,,,,,,,,,,,,,,
1,95.31,0.93,0,,,,,,,,,,,,,,,,,,,,,,
1,99.97,0.93,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.93,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.88,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.71,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0,,,,,,,,,,,,,,,,,,,,,,
1,99.78,0.98,0.71,,,,,,,,,,,,,,,,,,,,,,
1,65.94,0,0.75,,,,,,,,,,,,,,,,,,,,,,
1,90.34,0.98,0.75,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.82,0.98,0.77,,,,,,,,,,,,,,,,,,,,,,
1,97.98,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.77,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.93,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.99,0.98,0.79,,,,,,,,,,,,,,,,,,,,,,
1,99.85,0.03,0.79,,,,,,,,,,,,,,,,,,,,,,
1,97.49,0.88,0.79,,,,,,,,,,,,,,,,,,,,,,
1,98.38,0.98,0.73,,,,,,,,,,,,,,,,,,,,,,
1,97.98,0.03,0.77,,,,,,,,,,,,,,,,,,,,,,
0,12.32,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,
0,6.22,0.14,0.02,,,,,,,,,,,,,,,,,,,,,,
0,4.06,0.17,0.16,,,,,,,,,,,,,,,,,,,,,,
0,4.68,0.15,0.16,,,,,,,,,,,,,,,,,,,,,,
0,6.22,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,
0,8.81,0.1,0.19,,,,,,,,,,,,,,,,,,,,,,
0,10.79,0.03,0.18,,,,,,,,,,,,,,,,,,,,,,
0,12.32,0,0.18,,,,,,,,,,,,,,,,,,,,,,
0,12.33,0.14,0.19,,,,,,,,,,,,,,,,,,,,,,
0,13.16,0.05,0.19,,,,,,,,,,,,,,,,,,,,,,
0,6.68,0.06,0.13,,,,,,,,,,,,,,,,,,,,,,
0,13.16,0.05,0.15,,,,,,,,,,,,,,,,,,,,,,
0,12.33,0.2,0.08,,,,,,,,,,,,,,,,,,,,,,
0,21.64,0.11,0.17,,,,,,,,,,,,,,,,,,,,,,
0,47.83,0.13,0.19,,,,,,,,,,,,,,,,,,,,,,
0,45.96,0.13,0.14,,,,,,,,,,,,,,,,,,,,,,
0,31.83,0.09,0.11,,,,,,,,,,,,,,,,,,,,,,
0,30.22,0.09,0.17,,,,,,,,,,,,,,,,,,,,,,
0,5.8,0.18,0.19,,,,,,,,,,,,,,,,,,,,,,
0,15.95,0.05,0.12,,,,,,,,,,,,,,,,,,,,,,
0,5.04,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,
0,3.27,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,
0,6.22,0.16,0,,,,,,,,,,,,,,,,,,,,,,
0,6.23,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,
0,7.67,0.15,0.19,,,,,,,,,,,,,,,,,,,,,,
0,33.47,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,
0,8.81,0.12,0.15,,,,,,,,,,,,,,,,,,,,,,
0,25.69,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,
0,27.15,0.19,0.03,,,,,,,,,,,,,,,,,,,,,,
0,3.51,0.19,0.11,,,,,,,,,,,,,,,,,,,,,,
0,8.81,0.16,0.07,,,,,,,,,,,,,,,,,,,,,,
0,18.06,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,
0,30.22,0.17,0.02,,,,,,,,,,,,,,,,,,,,,,
0,2.44,0.14,0.06,,,,,,,,,,,,,,,,,,,,,,
0,10.79,0.03,0.17,,,,,,,,,,,,,,,,,,,,,,
0,5.03,0.14,0.02,,,,,,,,,,,,,,,,,,,,,,
0,3.78,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,
0,5.04,0.09,0.19,,,,,,,,,,,,,,,,,,,,,,
0,1.46,0.2,0.17,,,,,,,,,,,,,,,,,,,,,,
0,8.22,0.1,0.09,,,,,,,,,,,,,,,,,,,,,,
0,1.82,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,
0,1.39,0.09,0.06,,,,,,,,,,,,,,,,,,,,,,
0,1.36,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,
0,2.63,0.14,0.06,,,,,,,,,,,,,,,,,,,,,,
0,4.06,0.13,0.08,,,,,,,,,,,,,,,,,,,,,,
0,3.45,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,
0,6.22,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,
0,2.27,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,
0,2,0.12,0.03,,,,,,,,,,,,,,,,,,,,,,
0,4.68,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,
0,7.16,0.2,0.03,,,,,,,,,,,,,,,,,,,,,,
0,16.98,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,
0,11.54,0.12,0.17,,,,,,,,,,,,,,,,,,,,,,
0,14.97,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,
0,11.54,0.19,0.05,,,,,,,,,,,,,,,,,,,,,,
0,35.16,0.08,0.19,,,,,,,,,,,,,,,,,,,,,,
0,5.4,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,
0,1.96,0.14,0.12,,,,,,,,,,,,,,,,,,,,,,
0,4.69,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,
0,1.46,0,0.19,,,,,,,,,,,,,,,,,,,,,,
0,1.57,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,
0,1.6,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,
0,5.49,0,0.15,,,,,,,,,,,,,,,,,,,,,,
0,1.11,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,
0,2.01,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,
0,1.57,0,0.02,,,,,,,,,,,,,,,,,,,,,,
0,1.26,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,
0,1.57,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,
0,4.36,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,
0,2.11,0.14,0.18,,,,,,,,,,,,,,,,,,,,,,
0,2.62,0.1,0.08,,,,,,,,,,,,,,,,,,,,,,
0,1.46,0.18,0.14,,,,,,,,,,,,,,,,,,,,,,
0,2.11,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,
0,2.82,0.16,0.13,,,,,,,,,,,,,,,,,,,,,,
0,2.27,0.15,0.17,,,,,,,,,,,,,,,,,,,,,,
0,2.63,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,
0,3.04,0.14,0.17,,,,,,,,,,,,,,,,,,,,,,
0,5.4,0.09,0.2,,,,,,,,,,,,,,,,,,,,,,
0,1.36,0.1,0.14,,,,,,,,,,,,,,,,,,,,,,
0,7.16,0.19,0.09,,,,,,,,,,,,,,,,,,,,,,
0,11.49,0.2,0.11,,,,,,,,,,,,,,,,,,,,,,
0,1.17,0.2,0.08,,,,,,,,,,,,,,,,,,,,,,
0,1.46,0.1,0.02,,,,,,,,,,,,,,,,,,,,,,
0,3.79,0.06,0.15,,,,,,,,,,,,,,,,,,,,,,
0,1.73,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,
0,1.82,0.18,0.03,,,,,,,,,,,,,,,,,,,,,,
0,9.43,0.09,0,,,,,,,,,,,,,,,,,,,,,,
0,11.54,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,
0,4.69,0.18,0.03,,,,,,,,,,,,,,,,,,,,,,
0,10.09,0.1,0.14,,,,,,,,,,,,,,,,,,,,,,
0,3.78,0.13,0.12,,,,,,,,,,,,,,,,,,,,,,
0,14.04,0.16,0.13,,,,,,,,,,,,,,,,,,,,,,
0,4.68,0.06,0.17,,,,,,,,,,,,,,,,,,,,,,
0,2.83,0.15,0.03,,,,,,,,,,,,,,,,,,,,,,
0,5.8,0.11,0.05,,,,,,,,,,,,,,,,,,,,,,
0,2.83,0.17,0.05,,,,,,,,,,,,,,,,,,,,,,
0,9.43,0.15,0.06,,,,,,,,,,,,,,,,,,,,,,
0,28.66,0.08,0.13,,,,,,,,,,,,,,,,,,,,,,
0,7.68,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,
0,16.98,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,
0,4.69,0.11,0.09,,,,,,,,,,,,,,,,,,,,,,
0,25.96,0.09,0.13,,,,,,,,,,,,,,,,,,,,,,
0,14.04,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,
0,14.04,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,
0,13.16,0,0.07,,,,,,,,,,,,,,,,,,,,,,
0,18.06,0.19,0.18,,,,,,,,,,,,,,,,,,,,,,
